group,trial_num,randomise_blocks,randomise_trials,display,encoding_trial_num,encoding_sentence.arms_cook,encoding_sentence.musi_cook,encoding_sentence.gems_cook,encoding_sentence.arms_cars,encoding_sentence.musi_cars,encoding_sentence.gems_cars,encoding_sentence.arms_dino,encoding_sentence.musi_dino,encoding_sentence.gems_dino,mp3_b.arms_cook,mp3_b.musi_cook,mp3_b.gems_cook,mp3_b.arms_cars,mp3_b.musi_cars,mp3_b.gems_cars,mp3_b.arms_dino,mp3_b.musi_dino,mp3_b.gems_dino,mp3_h.arms_cook,mp3_h.musi_cook,mp3_h.gems_cook,mp3_h.arms_cars,mp3_h.musi_cars,mp3_h.gems_cars,mp3_h.arms_dino,mp3_h.musi_dino,mp3_h.gems_dino,wait_duration_b.arms_cook,wait_duration_b.musi_cook,wait_duration_b.gems_cook,wait_duration_b.arms_cars,wait_duration_b.musi_cars,wait_duration_b.gems_cars,wait_duration_b.arms_dino,wait_duration_b.musi_dino,wait_duration_b.gems_dino,wait_duration_h.arms_cook,wait_duration_h.musi_cook,wait_duration_h.gems_cook,wait_duration_h.arms_cars,wait_duration_h.musi_cars,wait_duration_h.gems_cars,wait_duration_h.arms_dino,wait_duration_h.musi_dino,wait_duration_h.gems_dino,test_question.arms_cook,test_question.musi_cook,test_question.gems_cook,test_question.arms_cars,test_question.musi_cars,test_question.gems_cars,test_question.arms_dino,test_question.musi_dino,test_question.gems_dino,pic_a.arms_cook,pic_a.musi_cook,pic_a.gems_cook,pic_a.arms_cars,pic_a.musi_cars,pic_a.gems_cars,pic_a.arms_dino,pic_a.musi_dino,pic_a.gems_dino,pic_b.arms_cook,pic_b.musi_cook,pic_b.gems_cook,pic_b.arms_cars,pic_b.musi_cars,pic_b.gems_cars,pic_b.arms_dino,pic_b.musi_dino,pic_b.gems_dino,pic_c.arms_cook,pic_c.musi_cook,pic_c.gems_cook,pic_c.arms_cars,pic_c.musi_cars,pic_c.gems_cars,pic_c.arms_dino,pic_c.musi_dino,pic_c.gems_dino,pic_d.arms_cook,pic_d.musi_cook,pic_d.gems_cook,pic_d.arms_cars,pic_d.musi_cars,pic_d.gems_cars,pic_d.arms_dino,pic_d.musi_dino,pic_d.gems_dino,test_answer.arms_cook,test_answer.musi_cook,test_answer.gems_cook,test_answer.arms_cars,test_answer.musi_cars,test_answer.gems_cars,test_answer.arms_dino,test_answer.musi_dino,test_answer.gems_dino
nonacademic,1,1,NA,test,2,"Aspic is a savory jelly dish typically made from meat, fish, or vegetable stock bolstered with gelatin. It can serve as the base of a molded dish, or a glaze for meat, fish, eggs, and such. Aspic is usually clear, however some aspics, like tomato aspic, are opaque.","Aspic is a savory jelly dish typically made from meat, fish, or vegetable stock bolstered with gelatin. It can serve as the base of a molded dish, or a glaze for meat, fish, eggs, and such. Aspic is usually clear, however some aspics, like tomato aspic, are opaque.","Aspic is a savory jelly dish typically made from meat, fish, or vegetable stock bolstered with gelatin. It can serve as the base of a molded dish, or a glaze for meat, fish, eggs, and such. Aspic is usually clear, however some aspics, like tomato aspic, are opaque.","Cars use a four-stroke combustion cycle to turn the energy stored inside gasoline into motion energy. In each stroke, pistons expand or compress the space inside their respective cylinders. The four-stroke cycle is also called the Otto cycle, after Nikolaus Otto, the German engineer who invented the internal combustion engine.","Cars use a four-stroke combustion cycle to turn the energy stored inside gasoline into motion energy. In each stroke, pistons expand or compress the space inside their respective cylinders. The four-stroke cycle is also called the Otto cycle, after Nikolaus Otto, the German engineer who invented the internal combustion engine.","Cars use a four-stroke combustion cycle to turn the energy stored inside gasoline into motion energy. In each stroke, pistons expand or compress the space inside their respective cylinders. The four-stroke cycle is also called the Otto cycle, after Nikolaus Otto, the German engineer who invented the internal combustion engine.","The word ""fossil"" is derived from the Latin word ""fossilis,"" meaning ""dug up"". Mineralized bones usually come to mind when we imagine dinosaur fossils. However, fossils can also be tracks, eggs, skin impressions, or tooth marks. These fossils are known as ichnofossils, from the Greek ""ichnos"" for ""trace.""","The word ""fossil"" is derived from the Latin word ""fossilis,"" meaning ""dug up"". Mineralized bones usually come to mind when we imagine dinosaur fossils. However, fossils can also be tracks, eggs, skin impressions, or tooth marks. These fossils are known as ichnofossils, from the Greek ""ichnos"" for ""trace.""","The word ""fossil"" is derived from the Latin word ""fossilis,"" meaning ""dug up"". Mineralized bones usually come to mind when we imagine dinosaur fossils. However, fossils can also be tracks, eggs, skin impressions, or tooth marks. These fossils are known as ichnofossils, from the Greek ""ichnos"" for ""trace.""",cook1b.mp3,cook1b.mp3,cook1b.mp3,cars1b.mp3,cars1b.mp3,cars1b.mp3,dino1b.mp3,dino1b.mp3,dino1b.mp3,cook1h.mp3,cook1h.mp3,cook1h.mp3,cars1h.mp3,cars1h.mp3,cars1h.mp3,dino1h.mp3,dino1h.mp3,dino1h.mp3,21.0547,21.0547,21.0547,23.2751,23.2751,23.2751,22.2302,22.2302,22.2302,22.2041,22.2041,22.2041,23.56245,23.56245,23.56245,22.49145,22.49145,22.49145,What dish is made of meat or vegetable stock set in a solid jelly?,What dish is made of meat or vegetable stock set in a solid jelly?,What dish is made of meat or vegetable stock set in a solid jelly?,The four-stroke combustion cycle is also named after which engineer?,The four-stroke combustion cycle is also named after which engineer?,The four-stroke combustion cycle is also named after which engineer?,"What is the technical name for trace fossils such as tracks, eggs, and tooth marks?","What is the technical name for trace fossils such as tracks, eggs, and tooth marks?","What is the technical name for trace fossils such as tracks, eggs, and tooth marks?",cook1a.jpeg,cook1a.jpeg,cook1a.jpeg,cars1a.jpeg,cars1a.jpeg,cars1a.jpeg,dino1a.jpeg,dino1a.jpeg,dino1a.jpeg,cook1b.png,cook1b.png,cook1b.png,cars1b.jpeg,cars1b.jpeg,cars1b.jpeg,dino1b.jpeg,dino1b.jpeg,dino1b.jpeg,cook19a.jpeg,cook19a.jpeg,cook19a.jpeg,cars6a.jpeg,cars6a.jpeg,cars6a.jpeg,dino20a.png,dino20a.png,dino20a.png,cook19b.jpeg,cook19b.jpeg,cook19b.jpeg,cars6b.png,cars6b.png,cars6b.png,dino20b.png,dino20b.png,dino20b.png,aspic,aspic,aspic,Otto,Otto,Otto,ichnofossils,ichnofossils,ichnofossils
nonacademic,2,1,NA,test,4,"A blewit is a variety of mushroom with a wide, bluish-lavender cap and 1-inch stem. In the US, blewits can be found across the country during cooler months. The blewit has pale blue flesh that fades as it matures and is popular for its earthy, woody flavor and firm yet slimy texture.","A blewit is a variety of mushroom with a wide, bluish-lavender cap and 1-inch stem. In the US, blewits can be found across the country during cooler months. The blewit has pale blue flesh that fades as it matures and is popular for its earthy, woody flavor and firm yet slimy texture.","A blewit is a variety of mushroom with a wide, bluish-lavender cap and 1-inch stem. In the US, blewits can be found across the country during cooler months. The blewit has pale blue flesh that fades as it matures and is popular for its earthy, woody flavor and firm yet slimy texture.","The four strokes that make up the internal combustion cycle are the intake stroke, compression stroke, combustion stroke, and exhaust stroke. The intake stroke pulls the piston out of the cylinder, pulling in fuel and air. The compression stroke squeezes that gas, and the combustion stroke ignites the fuel, creating a small explosion that pushes the piston back out. The exhaust stroke squeezes the used gases out to restart the cycle.","The four strokes that make up the internal combustion cycle are the intake stroke, compression stroke, combustion stroke, and exhaust stroke. The intake stroke pulls the piston out of the cylinder, pulling in fuel and air. The compression stroke squeezes that gas, and the combustion stroke ignites the fuel, creating a small explosion that pushes the piston back out. The exhaust stroke squeezes the used gases out to restart the cycle.","The four strokes that make up the internal combustion cycle are the intake stroke, compression stroke, combustion stroke, and exhaust stroke. The intake stroke pulls the piston out of the cylinder, pulling in fuel and air. The compression stroke squeezes that gas, and the combustion stroke ignites the fuel, creating a small explosion that pushes the piston back out. The exhaust stroke squeezes the used gases out to restart the cycle.","Radioactive clocks can be used to determine the numerical age of rocks, and any fossils within, by measuring the rate of decay for radioactive atoms contained within those rocks. Of the three main rock types, only igneous rocks have a sufficient quantity of radioactive atoms for such dating. However, igneous rocks rarely contain fossils, because lava tends to incinerate any biomass that would have otherwise fossilized.","Radioactive clocks can be used to determine the numerical age of rocks, and any fossils within, by measuring the rate of decay for radioactive atoms contained within those rocks. Of the three main rock types, only igneous rocks have a sufficient quantity of radioactive atoms for such dating. However, igneous rocks rarely contain fossils, because lava tends to incinerate any biomass that would have otherwise fossilized.","Radioactive clocks can be used to determine the numerical age of rocks, and any fossils within, by measuring the rate of decay for radioactive atoms contained within those rocks. Of the three main rock types, only igneous rocks have a sufficient quantity of radioactive atoms for such dating. However, igneous rocks rarely contain fossils, because lava tends to incinerate any biomass that would have otherwise fossilized.",cook2b.mp3,cook2b.mp3,cook2b.mp3,cars2b.mp3,cars2b.mp3,cars2b.mp3,dino2b.mp3,dino2b.mp3,dino2b.mp3,cook2h.mp3,cook2h.mp3,cook2h.mp3,cars2h.mp3,cars2h.mp3,cars2h.mp3,dino2h.mp3,dino2h.mp3,dino2h.mp3,21.8906,21.8906,21.8906,25,25,25,25,25,25,22.5698,22.5698,22.5698,25,25,25,25,25,25,Which type of mushroom has a bluish-lavender color and gives off an earthy flavor?,Which type of mushroom has a bluish-lavender color and gives off an earthy flavor?,Which type of mushroom has a bluish-lavender color and gives off an earthy flavor?,"The four-stroke cycle includes the intake, compression, combustion, and which fourth stroke?","The four-stroke cycle includes the intake, compression, combustion, and which fourth stroke?","The four-stroke cycle includes the intake, compression, combustion, and which fourth stroke?",Which is the only type of rock that has enough radioactive atoms to allow radiometric dating?,Which is the only type of rock that has enough radioactive atoms to allow radiometric dating?,Which is the only type of rock that has enough radioactive atoms to allow radiometric dating?,cook2a.jpeg,cook2a.jpeg,cook2a.jpeg,cars2a.jpeg,cars2a.jpeg,cars2a.jpeg,dino2a.jpeg,dino2a.jpeg,dino2a.jpeg,cook2b.png,cook2b.png,cook2b.png,cars2b.jpeg,cars2b.jpeg,cars2b.jpeg,dino2b.jpeg,dino2b.jpeg,dino2b.jpeg,cook22b.jpeg,cook22b.jpeg,cook22b.jpeg,cars28b.jpeg,cars28b.jpeg,cars28b.jpeg,dino36b.jpeg,dino36b.jpeg,dino36b.jpeg,cook22a.jpeg,cook22a.jpeg,cook22a.jpeg,cars28a.jpeg,cars28a.jpeg,cars28a.jpeg,dino36a.jpeg,dino36a.jpeg,dino36a.jpeg,blewit,blewit,blewit,exhaust,exhaust,exhaust,igneous,igneous,igneous
nonacademic,3,1,NA,test,6,"The ramp is a wild vegetable in the onion family growing in Canada and parts of the Carolinas. Ramps can be found in specialty produce markets during the spring and early summer. Though it is not the same as a leek, it is often referred to as a wild leek. Ramps add a strong, garlicky-onion flavor to dishes.","The ramp is a wild vegetable in the onion family growing in Canada and parts of the Carolinas. Ramps can be found in specialty produce markets during the spring and early summer. Though it is not the same as a leek, it is often referred to as a wild leek. Ramps add a strong, garlicky-onion flavor to dishes.","The ramp is a wild vegetable in the onion family growing in Canada and parts of the Carolinas. Ramps can be found in specialty produce markets during the spring and early summer. Though it is not the same as a leek, it is often referred to as a wild leek. Ramps add a strong, garlicky-onion flavor to dishes.","Each cylinder of an engine contributes combustion power. The more cylinders an engine has, the more power it can produce. In engine specifications, the ""V"" in the label V4 or V6 indicates that the engine's cylinders are arranged in a V shape. Engines may also be ""inline"", where all the cylinders are parallel to one another.","Each cylinder of an engine contributes combustion power. The more cylinders an engine has, the more power it can produce. In engine specifications, the ""V"" in the label V4 or V6 indicates that the engine's cylinders are arranged in a V shape. Engines may also be ""inline"", where all the cylinders are parallel to one another.","Each cylinder of an engine contributes combustion power. The more cylinders an engine has, the more power it can produce. In engine specifications, the ""V"" in the label V4 or V6 indicates that the engine's cylinders are arranged in a V shape. Engines may also be ""inline"", where all the cylinders are parallel to one another.","While carbon-14 is a well-known isotope for radiometric dating of organic matter, its short half-life means it cannot be used for fossils more than about 50,000 years old--not nearly old enough for dinosaurs. However, potassium-40, found in volcanic rocks, decays into argon-40 with a half life of 1.2 billion years. Potassium-argon dating can thus measure the age of igneous rocks up to billions of years old.","While carbon-14 is a well-known isotope for radiometric dating of organic matter, its short half-life means it cannot be used for fossils more than about 50,000 years old--not nearly old enough for dinosaurs. However, potassium-40, found in volcanic rocks, decays into argon-40 with a half life of 1.2 billion years. Potassium-argon dating can thus measure the age of igneous rocks up to billions of years old.","While carbon-14 is a well-known isotope for radiometric dating of organic matter, its short half-life means it cannot be used for fossils more than about 50,000 years old--not nearly old enough for dinosaurs. However, potassium-40, found in volcanic rocks, decays into argon-40 with a half life of 1.2 billion years. Potassium-argon dating can thus measure the age of igneous rocks up to billions of years old.",cook3b.mp3,cook3b.mp3,cook3b.mp3,cars3b.mp3,cars3b.mp3,cars3b.mp3,dino3b.mp3,dino3b.mp3,dino3b.mp3,cook3h.mp3,cook3h.mp3,cook3h.mp3,cars3h.mp3,cars3h.mp3,cars3h.mp3,dino3h.mp3,dino3h.mp3,dino3h.mp3,21.969,21.969,21.969,23.249,23.249,23.249,25,25,25,21.7861,21.7861,21.7861,25,25,25,25,25,25,What wild onion is often confused for scallions and leeks?,What wild onion is often confused for scallions and leeks?,What wild onion is often confused for scallions and leeks?,"Engine cylinders may be arranged either in a V, or what other arrangement?","Engine cylinders may be arranged either in a V, or what other arrangement?","Engine cylinders may be arranged either in a V, or what other arrangement?",What two elements are commonly used together for radiometric dating of rocks up to billions of years old?,What two elements are commonly used together for radiometric dating of rocks up to billions of years old?,What two elements are commonly used together for radiometric dating of rocks up to billions of years old?,cook3a.jpeg,cook3a.jpeg,cook3a.jpeg,cars3a.jpeg,cars3a.jpeg,cars3a.jpeg,dino3a.jpeg,dino3a.jpeg,dino3a.jpeg,cook3b.png,cook3b.png,cook3b.png,cars3b.jpeg,cars3b.jpeg,cars3b.jpeg,dino3b.jpeg,dino3b.jpeg,dino3b.jpeg,cook36b.jpeg,cook36b.jpeg,cook36b.jpeg,cars39b.jpeg,cars39b.jpeg,cars39b.jpeg,dino35b.jpeg,dino35b.jpeg,dino35b.jpeg,cook36a.jpeg,cook36a.jpeg,cook36a.jpeg,cars39a.jpeg,cars39a.jpeg,cars39a.jpeg,dino35a.jpeg,dino35a.jpeg,dino35a.jpeg,ramp,ramp,ramp,inline,inline,inline,"potassium, argon","potassium, argon","potassium, argon"
nonacademic,4,1,NA,test,8,"Mate is a tree in the holly family grown primarily in Argentina, Brazil, and Paraguay. Mate leaves can be dried, shredded, aged, and then brewed as an energy boosting tea-like drink. The traditional way of preparing this beverage involves placing the leaves in a hollow gourd with hot, not boiling water, and sipping the tea through a special metal straw, called a bombilla, that strains out leaves.","Mate is a tree in the holly family grown primarily in Argentina, Brazil, and Paraguay. Mate leaves can be dried, shredded, aged, and then brewed as an energy boosting tea-like drink. The traditional way of preparing this beverage involves placing the leaves in a hollow gourd with hot, not boiling water, and sipping the tea through a special metal straw, called a bombilla, that strains out leaves.","Mate is a tree in the holly family grown primarily in Argentina, Brazil, and Paraguay. Mate leaves can be dried, shredded, aged, and then brewed as an energy boosting tea-like drink. The traditional way of preparing this beverage involves placing the leaves in a hollow gourd with hot, not boiling water, and sipping the tea through a special metal straw, called a bombilla, that strains out leaves.","Cooling is critical to helping the engine run more efficiently. Most modern cars circulate water through pipes and passages to cool their engines. However, Volkswagen Beetles made before 1999 used air to cool their engines. In an air-cooled engine, fans blow over large metal fins, drawing heat from the engine.","Cooling is critical to helping the engine run more efficiently. Most modern cars circulate water through pipes and passages to cool their engines. However, Volkswagen Beetles made before 1999 used air to cool their engines. In an air-cooled engine, fans blow over large metal fins, drawing heat from the engine.","Cooling is critical to helping the engine run more efficiently. Most modern cars circulate water through pipes and passages to cool their engines. However, Volkswagen Beetles made before 1999 used air to cool their engines. In an air-cooled engine, fans blow over large metal fins, drawing heat from the engine.","Sedimentary rocks, where fossils are typically found, do not contain enough radioactive material for dating. Thus, fossil dating sometimes relies on stratigraphy, the subfield of geology concerned with studying the layers in a rock formation. For example, radiometric dating from igneous layers above and below a sedimentary layer can yield a time range when fossils in that middle layer could have formed.","Sedimentary rocks, where fossils are typically found, do not contain enough radioactive material for dating. Thus, fossil dating sometimes relies on stratigraphy, the subfield of geology concerned with studying the layers in a rock formation. For example, radiometric dating from igneous layers above and below a sedimentary layer can yield a time range when fossils in that middle layer could have formed.","Sedimentary rocks, where fossils are typically found, do not contain enough radioactive material for dating. Thus, fossil dating sometimes relies on stratigraphy, the subfield of geology concerned with studying the layers in a rock formation. For example, radiometric dating from igneous layers above and below a sedimentary layer can yield a time range when fossils in that middle layer could have formed.",cook4b.mp3,cook4b.mp3,cook4b.mp3,cars4b.mp3,cars4b.mp3,cars4b.mp3,dino4b.mp3,dino4b.mp3,dino4b.mp3,cook4h.mp3,cook4h.mp3,cook4h.mp3,cars4h.mp3,cars4h.mp3,cars4h.mp3,dino4h.mp3,dino4h.mp3,dino4h.mp3,25,25,25,22.77875,22.77875,22.77875,25,25,25,25,25,25,23.4841,23.4841,23.4841,25,25,25,What special metal straw is used to strain out leaves when making a traditional mate?,What special metal straw is used to strain out leaves when making a traditional mate?,What special metal straw is used to strain out leaves when making a traditional mate?,"Unlike modern cars, pre-1999 models of what car used air to cool their engines?","Unlike modern cars, pre-1999 models of what car used air to cool their engines?","Unlike modern cars, pre-1999 models of what car used air to cool their engines?",What subfield of geology studies the formation and composition of rock layers?,What subfield of geology studies the formation and composition of rock layers?,What subfield of geology studies the formation and composition of rock layers?,cook4a.jpeg,cook4a.jpeg,cook4a.jpeg,cars4a.png,cars4a.png,cars4a.png,dino4a.jpeg,dino4a.jpeg,dino4a.jpeg,cook4b.jpeg,cook4b.jpeg,cook4b.jpeg,cars4b.png,cars4b.png,cars4b.png,dino4b.jpeg,dino4b.jpeg,dino4b.jpeg,cook5a.jpeg,cook5a.jpeg,cook5a.jpeg,cars31b.jpeg,cars31b.jpeg,cars31b.jpeg,dino18a.png,dino18a.png,dino18a.png,cook5b.png,cook5b.png,cook5b.png,cars31a.jpeg,cars31a.jpeg,cars31a.jpeg,dino18b.png,dino18b.png,dino18b.png,bombilla,bombilla,bombilla,Volkswagen Beetle,Volkswagen Beetle,Volkswagen Beetle,stratigraphy,stratigraphy,stratigraphy
nonacademic,5,1,NA,test,10,"Julienne is a vegetable cutting technique, most often used to create a garnish for a dish, in which foods are cut into thin, matchstick strips. Oftentimes, the vegetable is first cut into thin, 1/8 inch slices which are then stacked and then cut again into shorter strips of the desired length.","Julienne is a vegetable cutting technique, most often used to create a garnish for a dish, in which foods are cut into thin, matchstick strips. Oftentimes, the vegetable is first cut into thin, 1/8 inch slices which are then stacked and then cut again into shorter strips of the desired length.","Julienne is a vegetable cutting technique, most often used to create a garnish for a dish, in which foods are cut into thin, matchstick strips. Oftentimes, the vegetable is first cut into thin, 1/8 inch slices which are then stacked and then cut again into shorter strips of the desired length.","Horsepower was coined by James Watt, an inventor who improved the steam engine. Watt measured how many times a horse could turn a mill wheel in one minute, multiplied that by the circumference of the wheel, and then multiplied that by how much force he thought a horse could pull. Thus, one horsepower equals 33,000 foot-pounds per minute.","Horsepower was coined by James Watt, an inventor who improved the steam engine. Watt measured how many times a horse could turn a mill wheel in one minute, multiplied that by the circumference of the wheel, and then multiplied that by how much force he thought a horse could pull. Thus, one horsepower equals 33,000 foot-pounds per minute.","Horsepower was coined by James Watt, an inventor who improved the steam engine. Watt measured how many times a horse could turn a mill wheel in one minute, multiplied that by the circumference of the wheel, and then multiplied that by how much force he thought a horse could pull. Thus, one horsepower equals 33,000 foot-pounds per minute.","Sometimes, fossils may be dated using certain neighboring fossils that formed at the same time. These helpful fossils, known as index fossils, belong to organisms that lived all over the world during a very specific time period. For example, trilobites lived in seafloor environments worldwide during the Cambrian Period. Thus, any fossils found near trilobites can be dated to the Cambrian Period as well.","Sometimes, fossils may be dated using certain neighboring fossils that formed at the same time. These helpful fossils, known as index fossils, belong to organisms that lived all over the world during a very specific time period. For example, trilobites lived in seafloor environments worldwide during the Cambrian Period. Thus, any fossils found near trilobites can be dated to the Cambrian Period as well.","Sometimes, fossils may be dated using certain neighboring fossils that formed at the same time. These helpful fossils, known as index fossils, belong to organisms that lived all over the world during a very specific time period. For example, trilobites lived in seafloor environments worldwide during the Cambrian Period. Thus, any fossils found near trilobites can be dated to the Cambrian Period as well.",cook5b.mp3,cook5b.mp3,cook5b.mp3,cars5b.mp3,cars5b.mp3,cars5b.mp3,dino5b.mp3,dino5b.mp3,dino5b.mp3,cook5h.mp3,cook5h.mp3,cook5h.mp3,cars5h.mp3,cars5h.mp3,cars5h.mp3,dino5h.mp3,dino5h.mp3,dino5h.mp3,21.26365,21.26365,21.26365,22.51755,22.51755,22.51755,25,25,25,20.87185,20.87185,20.87185,24.39835,24.39835,24.39835,25,25,25,What is the cutting technique where foods are stacked then cut into matchlike strips?,What is the cutting technique where foods are stacked then cut into matchlike strips?,What is the cutting technique where foods are stacked then cut into matchlike strips?,Which inventor coined the term horsepower?,Which inventor coined the term horsepower?,Which inventor coined the term horsepower?,Fossils found worldwide that originate from a very specific time period are known by what descriptor?,Fossils found worldwide that originate from a very specific time period are known by what descriptor?,Fossils found worldwide that originate from a very specific time period are known by what descriptor?,cook5a.jpeg,cook5a.jpeg,cook5a.jpeg,cars5a.png,cars5a.png,cars5a.png,dino5a.png,dino5a.png,dino5a.png,cook5b.png,cook5b.png,cook5b.png,cars5b.jpeg,cars5b.jpeg,cars5b.jpeg,dino5b.png,dino5b.png,dino5b.png,cook30b.jpeg,cook30b.jpeg,cook30b.jpeg,cars14a.jpeg,cars14a.jpeg,cars14a.jpeg,dino5a.png,dino5a.png,dino5a.png,cook30a.jpeg,cook30a.jpeg,cook30a.jpeg,cars14b.jpeg,cars14b.jpeg,cars14b.jpeg,dino5b.png,dino5b.png,dino5b.png,julienne,julienne,julienne,James Watt,James Watt,James Watt,index fossil,index fossil,index fossil
nonacademic,6,1,NA,test,12,"A specialty sauce of Piedmont, Italy, Bagna Cauda is a sauce made from olive oil, butter, garlic, and anchovies that is often served as a warm appetizer or for dipping vegetables. The term originates from the Italian phrase ""bagno caldo"" meaning hot bath, which makes sense given its purpose.","A specialty sauce of Piedmont, Italy, Bagna Cauda is a sauce made from olive oil, butter, garlic, and anchovies that is often served as a warm appetizer or for dipping vegetables. The term originates from the Italian phrase ""bagno caldo"" meaning hot bath, which makes sense given its purpose.","A specialty sauce of Piedmont, Italy, Bagna Cauda is a sauce made from olive oil, butter, garlic, and anchovies that is often served as a warm appetizer or for dipping vegetables. The term originates from the Italian phrase ""bagno caldo"" meaning hot bath, which makes sense given its purpose.","In liquid-cooled engines, the cooling fluid must be able to remain liquid both in cold weather and when the engine is running very hot. Ethylene glycol is added as antifreeze to water to lower its freezing point and raise its boiling point, helping to keep it liquid at a wider range of temperatures.","In liquid-cooled engines, the cooling fluid must be able to remain liquid both in cold weather and when the engine is running very hot. Ethylene glycol is added as antifreeze to water to lower its freezing point and raise its boiling point, helping to keep it liquid at a wider range of temperatures.","In liquid-cooled engines, the cooling fluid must be able to remain liquid both in cold weather and when the engine is running very hot. Ethylene glycol is added as antifreeze to water to lower its freezing point and raise its boiling point, helping to keep it liquid at a wider range of temperatures.","While modern paleontology began in earnest in the 1800s, scientists have been studying fossils for much longer. In Song Dynasty China, the scientist Shen Kuo found petrified bamboo plants in a region too dry for bamboo to grow. He inferred that for bamboo to have grown there in the past, the world's climates must be slowly drifting over time. Shen recorded his ideas long before the modern study of ice ages and climate change.","While modern paleontology began in earnest in the 1800s, scientists have been studying fossils for much longer. In Song Dynasty China, the scientist Shen Kuo found petrified bamboo plants in a region too dry for bamboo to grow. He inferred that for bamboo to have grown there in the past, the world's climates must be slowly drifting over time. Shen recorded his ideas long before the modern study of ice ages and climate change.","While modern paleontology began in earnest in the 1800s, scientists have been studying fossils for much longer. In Song Dynasty China, the scientist Shen Kuo found petrified bamboo plants in a region too dry for bamboo to grow. He inferred that for bamboo to have grown there in the past, the world's climates must be slowly drifting over time. Shen recorded his ideas long before the modern study of ice ages and climate change.",cook6b.mp3,cook6b.mp3,cook6b.mp3,cars6b.mp3,cars6b.mp3,cars6b.mp3,dino6b.mp3,dino6b.mp3,dino6b.mp3,cook6h.mp3,cook6h.mp3,cook6h.mp3,cars6h.mp3,cars6h.mp3,cars6h.mp3,dino6h.mp3,dino6h.mp3,dino6h.mp3,22.6743,22.6743,22.6743,20.8457,20.8457,20.8457,25,25,25,20.76735,20.76735,20.76735,21.3943,21.3943,21.3943,25,25,25,From which part of Italy does the Bagna Cauda sauce originate?,From which part of Italy does the Bagna Cauda sauce originate?,From which part of Italy does the Bagna Cauda sauce originate?,What compound is added as antifreeze to water in engine cooling systems?,What compound is added as antifreeze to water in engine cooling systems?,What compound is added as antifreeze to water in engine cooling systems?,Song Dynasty scientist Shen Kuo formed a theory of climate change by observing fossilized specimens of what plant?,Song Dynasty scientist Shen Kuo formed a theory of climate change by observing fossilized specimens of what plant?,Song Dynasty scientist Shen Kuo formed a theory of climate change by observing fossilized specimens of what plant?,cook6a.png,cook6a.png,cook6a.png,cars6a.jpeg,cars6a.jpeg,cars6a.jpeg,dino6a.jpeg,dino6a.jpeg,dino6a.jpeg,cook6b.png,cook6b.png,cook6b.png,cars6b.png,cars6b.png,cars6b.png,dino6b.jpeg,dino6b.jpeg,dino6b.jpeg,cook15a.jpeg,cook15a.jpeg,cook15a.jpeg,cars3a.jpeg,cars3a.jpeg,cars3a.jpeg,dino31b.png,dino31b.png,dino31b.png,cook15b.jpeg,cook15b.jpeg,cook15b.jpeg,cars3b.jpeg,cars3b.jpeg,cars3b.jpeg,dino31a.jpeg,dino31a.jpeg,dino31a.jpeg,Piedmont,Piedmont,Piedmont,ethylene glycol,ethylene glycol,ethylene glycol,bamboo,bamboo,bamboo
